F2310,B8609,A027,54
F2311,B8616,A027,21
F2312,B8628,A027,38
F2313,B8714,A027,69
F2314,B8793,A027,31
F2315,B9015,A027,54
F2316,B9040,A027,31
F2317,B9095,A027,55
F2318,B9207,A027,35
F2319,B0066,A028,69
F2320,B0122,A028,22
F2321,B0153,A028,96
F2322,B0264,A028,33
F2323,B0314,A028,50
F2324,B0400,A028,35
F2325,B0414,A028,42
F2326,B0561,A028,82
F2327,B0680,A028,96
F2328,B0777,A028,42
F2329,B0878,A028,83
F2330,B0957,A028,50
F2331,B0999,A028,25
F2332,B1014,A028,31
F2333,B1080,A028,44
F2334,B1105,A028,45
F2335,B1128,A028,33
F2336,B1191,A028,76
F2337,B1198,A028,59
F2338,B1260,A028,28
F2339,B1296,A028,81
F2340,B1322,A028,61
F2341,B1409,A028,30
F2342,B1454,A028,30
F2343,B1620,A028,60
F2344,B1754,A028,47
F2345,B1898,A028,68
F2346,B2068,A028,73
F2347,B2251,A028,45
F2348,B2358,A028,28
F2349,B2431,A028,38
F2350,B2483,A028,46
F2351,B2499,A028,42
F2352,B2506,A028,45
F2353,B2531,A028,79
F2354,B2554,A028,31
F2355,B2776,A028,80
F2356,B2847,A028,27
F2357,B3007,A028,46
F2358,B3045,A028,97
F2359,B3068,A028,67
F2360,B3188,A028,49
F2361,B3488,A028,65
F2362,B3546,A028,61
F2363,B3550,A028,19
F2364,B3633,A028,31
F2365,B4026,A028,54
F2366,B4064,A028,42
F2367,B4069,A028,44
F2368,B4293,A028,40
F2369,B4323,A028,41
F2370,B4375,A028,40
F2371,B4437,A028,10
F2372,B4762,A028,11
F2373,B4985,A028,22
F2374,B4989,A028,35
F2375,B5085,A028,48
F2376,B5167,A028,44
F2377,B5211,A028,47
F2378,B5250,A028,35
F2379,B5262,A028,40
F2380,B5290,A028,28
F2381,B5412,A028,9
F2382,B5415,A028,32
F2383,B5506,A028,25
F2384,B5514,A028,32
F2385,B5553,A028,54
F2386,B5673,A028,46
F2387,B5760,A028,59
F2388,B6129,A028,14
F2389,B6138,A028,49
F2390,B6303,A028,57
F2391,B6359,A028,33
F2392,B6366,A028,29
F2393,B6388,A028,43
F2394,B6396,A028,15
F2395,B6494,A028,17
F2396,B6546,A028,46
F2397,B6570,A028,16
F2398,B6609,A028,46
F2399,B6713,A028,27
F2400,B6751,A028,78
F2401,B6879,A028,42
F2402,B6988,A028,38
F2403,B7122,A028,30
F2404,B7139,A028,36
F2405,B7262,A028,54
F2406,B7267,A028,61
F2407,B7630,A028,17
F2408,B7726,A028,53
F2409,B7858,A028,56
F2410,B7859,A028,56
F2411,B7901,A028,24
F2412,B7954,A028,26
F2413,B8047,A028,21
F2414,B8078,A028,47
F2415,B8186,A028,41
F2416,B8239,A028,27
F2417,B8299,A028,31
F2418,B8396,A028,14
F2419,B8419,A028,48
F2420,B8507,A028,41
F2421,B8576,A028,10
F2422,B8636,A028,10
F2423,B9002,A028,17
F2424,B9062,A028,31
F2425,B9139,A028,37
F2426,B9164,A028,12
F2427,B0065,A029,55
F2428,B0087,A029,70
F2429,B0215,A029,73
F2430,B0252,A029,90
F2431,B0308,A029,17
F2432,B0502,A029,52
F2433,B0564,A029,33
F2434,B0810,A029,64
F2435,B0983,A029,45
F2436,B1214,A029,21
F2437,B1247,A029,71
F2438,B1373,A029,18
F2439,B1520,A029,46
F2440,B1542,A029,51
F2441,B1560,A029,51
F2442,B1640,A029,29
F2443,B1845,A029,31
F2444,B1891,A029,35
F2445,B1926,A029,25
F2446,B2237,A029,66
F2447,B2369,A029,90
F2448,B2378,A029,25
F2449,B2382,A029,55
F2450,B2585,A029,24
F2451,B2668,A029,37
F2452,B2691,A029,40
F2453,B2802,A029,19
F2454,B2906,A029,87
F2455,B3026,A029,53
F2456,B3447,A029,18
F2457,B3452,A029,34
F2458,B3476,A029,89
F2459,B3483,A029,19
F2460,B3807,A029,36
F2461,B3868,A029,53
F2462,B4231,A029,9
F2463,B4232,A029,52
F2464,B4315,A029,21
F2465,B4341,A029,30
F2466,B4382,A029,18
F2467,B4383,A029,26
F2468,B4402,A029,13
F2469,B4802,A029,56
F2470,B5341,A029,11
F2471,B5495,A029,30
F2472,B5631,A029,67
F2473,B5687,A029,25
F2474,B5711,A029,42
F2475,B5836,A029,24
F2476,B5932,A029,27
F2477,B5939,A029,25
F2478,B6025,A029,50
F2479,B6037,A029,34
F2480,B6183,A029,32
F2481,B6446,A029,74
F2482,B6687,A029,14
F2483,B6733,A029,24
F2484,B6775,A029,47
F2485,B6789,A029,26
F2486,B6952,A029,51
F2487,B6953,A029,30
F2488,B6975,A029,20
F2489,B7019,A029,24
F2490,B7290,A029,48
F2491,B7331,A029,13
F2492,B7337,A029,37
F2493,B7350,A029,48
F2494,B7545,A029,72
F2495,B7563,A029,11
F2496,B7653,A029,51
F2497,B8053,A029,34
F2498,B8183,A029,16
F2499,B8218,A029,21
F2500,B8400,A029,37
F2501,B8623,A029,5
F2502,B8826,A029,31
F2503,B8913,A029,44
F2504,B0013,A030,7
F2505,B0043,A030,11
F2506,B0058,A030,47
F2507,B0154,A030,32
F2508,B0224,A030,11
F2509,B0227,A030,21
F2510,B0307,A030,13
F2511,B0350,A030,12
F2512,B0361,A030,42
F2513,B0486,A030,18
F2514,B0625,A030,2
F2515,B0644,A030,32
F2516,B0731,A030,13
F2517,B0744,A030,14
F2518,B0785,A030,20
F2519,B0802,A030,19
F2520,B0910,A030,21
F2521,B0929,A030,8
F2522,B1009,A030,5
F2523,B1050,A030,43
F2524,B1084,A030,10
F2525,B1123,A030,9
F2526,B1126,A030,3
F2527,B1161,A030,46
F2528,B1223,A030,21
F2529,B1259,A030,19
F2530,B1366,A030,7
F2531,B1398,A030,10
F2532,B1428,A030,9
F2533,B1457,A030,4
F2534,B1511,A030,3
F2535,B1595,A030,12
F2536,B1718,A030,27
F2537,B1821,A030,3
F2538,B1935,A030,33
F2539,B2009,A030,3
F2540,B2026,A030,2
F2541,B2110,A030,6
F2542,B2160,A030,7
F2543,B2229,A030,4
F2544,B2312,A030,16
F2545,B2322,A030,22
F2546,B2375,A030,50
F2547,B2398,A030,16
F2548,B2400,A030,22
F2549,B2423,A030,20
F2550,B2480,A030,68
F2551,B2532,A030,25
F2552,B2534,A030,30
F2553,B2644,A030,10
F2554,B2704,A030,26
F2555,B2709,A030,7
F2556,B2725,A030,8
F2557,B2779,A030,5
F2558,B2905,A030,5
F2559,B2913,A030,3
F2560,B2918,A030,25
F2561,B2956,A030,10
F2562,B2981,A030,8
F2563,B3229,A030,14
F2564,B3347,A030,48
F2565,B3352,A030,5
F2566,B3514,A030,9
F2567,B3579,A030,8
F2568,B3614,A030,5
F2569,B3744,A030,3
F2570,B3764,A030,4
F2571,B3794,A030,4
F2572,B3817,A030,2
F2573,B3825,A030,10
F2574,B3828,A030,35
F2575,B3835,A030,9
F2576,B3912,A030,46
F2577,B4044,A030,11
F2578,B4130,A030,8
F2579,B4179,A030,3
F2580,B4193,A030,35
F2581,B4196,A030,55
F2582,B4249,A030,19
F2583,B4294,A030,31
F2584,B4438,A030,4
F2585,B4445,A030,24
F2586,B4446,A030,2
F2587,B4517,A030,22
F2588,B4532,A030,6
F2589,B4545,A030,41
F2590,B4562,A030,4
F2591,B4649,A030,3
F2592,B4666,A030,21
F2593,B4882,A030,25
F2594,B4887,A030,28
F2595,B4942,A030,11
F2596,B4948,A030,2
F2597,B5009,A030,1
F2598,B5043,A030,21
F2599,B5093,A030,8
F2600,B5120,A030,15
F2601,B5152,A030,2
F2602,B5200,A030,3
F2603,B5205,A030,16
F2604,B5325,A030,22
F2605,B5372,A030,9
F2606,B5434,A030,13
F2607,B5519,A030,27
F2608,B5602,A030,3
F2609,B5620,A030,7
F2610,B5622,A030,15
F2611,B5626,A030,4
F2612,B5715,A030,8
F2613,B5738,A030,2
F2614,B5772,A030,5
F2615,B5845,A030,13
F2616,B5884,A030,25
F2617,B5889,A030,6
F2618,B5952,A030,3
F2619,B6089,A030,14
F2620,B6118,A030,28
F2621,B6135,A030,4
F2622,B6176,A030,2
F2623,B6325,A030,21
F2624,B6334,A030,39
F2625,B6360,A030,47
F2626,B6377,A030,15
F2627,B6421,A030,5
F2628,B6429,A030,1
F2629,B6453,A030,5
F2630,B6540,A030,1
F2631,B6581,A030,26
F2632,B6681,A030,14
F2633,B6816,A030,4
F2634,B6826,A030,3
F2635,B6872,A030,7
F2636,B6907,A030,4
F2637,B6940,A030,43
F2638,B6942,A030,4
F2639,B6983,A030,26
F2640,B7043,A030,1
F2641,B7049,A030,5
F2642,B7119,A030,24
F2643,B7190,A030,23
F2644,B7210,A030,15
F2645,B7218,A030,4
F2646,B7321,A030,2
F2647,B7325,A030,4
F2648,B7358,A030,11
F2649,B7412,A030,9
F2650,B7524,A030,27
F2651,B7550,A030,3
F2652,B7620,A030,9
F2653,B7643,A030,4
F2654,B7657,A030,18
F2655,B7673,A030,10
F2656,B7815,A030,8
F2657,B7876,A030,24
F2658,B7909,A030,6
F2659,B7915,A030,4
F2660,B8042,A030,34
F2661,B8110,A030,9
F2662,B8178,A030,2
F2663,B8201,A030,3
F2664,B8359,A030,16
F2665,B8397,A030,12
F2666,B8416,A030,6
F2667,B8456,A030,1
F2668,B8513,A030,3
F2669,B8514,A030,43
F2670,B8529,A030,8
F2671,B8531,A030,22
F2672,B8567,A030,9
F2673,B8739,A030,13
F2674,B8757,A030,4
F2675,B8801,A030,9
F2676,B8861,A030,11
F2677,B8869,A030,5
F2678,B8872,A030,2
F2679,B8876,A030,15
F2680,B8904,A030,12
F2681,B8965,A030,2
F2682,B8970,A030,48
F2683,B9030,A030,5
F2684,B9041,A030,12
F2685,B9045,A030,2
F2686,B9170,A030,8
F2687,B9200,A030,23
F2688,B0010,A031,30
F2689,B0084,A031,5
F2690,B0085,A031,38
F2691,B0125,A031,20
F2692,B0159,A031,14
F2693,B0163,A031,11
F2694,B0186,A031,1
F2695,B0198,A031,1
F2696,B0201,A031,9
F2697,B0320,A031,9
F2698,B0331,A031,24
F2699,B0332,A031,4
F2700,B0367,A031,5
F2701,B0443,A031,11
F2702,B0459,A031,11
F2703,B0491,A031,33
F2704,B0527,A031,6
F2705,B0538,A031,8
F2706,B0637,A031,14
F2707,B0652,A031,11
F2708,B0764,A031,18
F2709,B0789,A031,10
F2710,B0848,A031,1
F2711,B0880,A031,6
F2712,B0885,A031,5
F2713,B0893,A031,2
F2714,B1023,A031,7
F2715,B1041,A031,4
F2716,B1095,A031,14
F2717,B1106,A031,6
F2718,B1236,A031,54
F2719,B1279,A031,7
F2720,B1295,A031,9
F2721,B1310,A031,5
F2722,B1384,A031,17
F2723,B1423,A031,5
F2724,B1460,A031,6
F2725,B1463,A031,5
F2726,B1536,A031,11
F2727,B1637,A031,45
F2728,B1669,A031,11
F2729,B1696,A031,3
F2730,B1742,A031,6
F2731,B1757,A031,7
F2732,B1874,A031,5
F2733,B1916,A031,4
F2734,B1932,A031,3
F2735,B1994,A031,2
F2736,B2013,A031,19
F2737,B2127,A031,24
F2738,B2139,A031,7
F2739,B2186,A031,10
F2740,B2190,A031,8
F2741,B2210,A031,5
F2742,B2222,A031,6
F2743,B2386,A031,5
F2744,B2432,A031,16
F2745,B2492,A031,2
F2746,B2507,A031,73
F2747,B2514,A031,5
F2748,B2651,A031,3
F2749,B2660,A031,12
F2750,B2820,A031,3
F2751,B2821,A031,3
F2752,B2937,A031,4
F2753,B2946,A031,21
F2754,B3030,A031,8
F2755,B3136,A031,6
F2756,B3217,A031,2
F2757,B3293,A031,3
F2758,B3307,A031,4
F2759,B3309,A031,3
F2760,B3342,A031,5
F2761,B3364,A031,5
F2762,B3375,A031,3
F2763,B3418,A031,6
F2764,B3428,A031,7
F2765,B3472,A031,4
F2766,B3518,A031,12
F2767,B3666,A031,12
F2768,B3704,A031,3
F2769,B3747,A031,5
F2770,B3838,A031,2
F2771,B3860,A031,12
F2772,B3953,A031,1
F2773,B3956,A031,5
F2774,B3982,A031,19
F2775,B3989,A031,7
F2776,B4023,A031,2
F2777,B4053,A031,3
F2778,B4086,A031,3
F2779,B4115,A031,1
F2780,B4138,A031,5
F2781,B4162,A031,10
F2782,B4330,A031,4
F2783,B4366,A031,30
F2784,B4394,A031,2
F2785,B4417,A031,34
F2786,B4436,A031,4
F2787,B4488,A031,5
F2788,B4579,A031,1
F2789,B4592,A031,3
F2790,B4618,A031,5
F2791,B4628,A031,4
F2792,B4688,A031,2
F2793,B4693,A031,6
F2794,B4840,A031,4
F2795,B4858,A031,9
F2796,B4860,A031,4
F2797,B4944,A031,9
F2798,B4957,A031,4
F2799,B4987,A031,3
F2800,B5000,A031,8
F2801,B5048,A031,2
F2802,B5117,A031,3
F2803,B5189,A031,5
F2804,B5233,A031,2
F2805,B5267,A031,2
F2806,B5319,A031,5
F2807,B5395,A031,4
F2808,B5408,A031,2
F2809,B5465,A031,17
F2810,B5520,A031,3
F2811,B5555,A031,31
F2812,B5564,A031,5
F2813,B5692,A031,8
F2814,B5694,A031,16
F2815,B5793,A031,11
F2816,B6000,A031,3
F2817,B6044,A031,6
F2818,B6107,A031,14
F2819,B6200,A031,2
F2820,B6208,A031,4
F2821,B6230,A031,3
F2822,B6278,A031,1
F2823,B6313,A031,6
F2824,B6348,A031,1
F2825,B6373,A031,10
F2826,B6387,A031,9
F2827,B6455,A031,7
F2828,B6499,A031,3
F2829,B6574,A031,3
F2830,B6624,A031,14
F2831,B6650,A031,7
F2832,B6658,A031,1
F2833,B6731,A031,2
F2834,B6738,A031,7
F2835,B6946,A031,44
F2836,B7035,A031,2
F2837,B7038,A031,4
F2838,B7074,A031,2
F2839,B7115,A031,5
F2840,B7207,A031,1
F2841,B7261,A031,3
F2842,B7440,A031,1
F2843,B7509,A031,4
F2844,B7557,A031,1
F2845,B7627,A031,2
F2846,B7656,A031,2
F2847,B7662,A031,3
F2848,B7671,A031,3
F2849,B7835,A031,3
F2850,B7937,A031,25
F2851,B8038,A031,6
F2852,B8084,A031,9
F2853,B8144,A031,5
F2854,B8161,A031,9
F2855,B8223,A031,3
F2856,B8262,A031,1
F2857,B8326,A031,2
F2858,B8329,A031,4
F2859,B8378,A031,2
F2860,B8468,A031,9
F2861,B8540,A031,3
F2862,B8603,A031,1
F2863,B8717,A031,2
F2864,B8787,A031,20
F2865,B8798,A031,2
F2866,B8830,A031,17
F2867,B8856,A031,1
F2868,B9001,A031,2
F2869,B9004,A031,1
F2870,B9201,A031,6
F2871,B0117,A032,34
F2872,B0121,A032,32
F2873,B0245,A032,3
F2874,B0322,A032,13
F2875,B0782,A032,13
F2876,B0854,A032,29
F2877,B0924,A032,17
F2878,B0951,A032,3
F2879,B0966,A032,23
F2880,B1109,A032,7
F2881,B1327,A032,12
F2882,B1610,A032,21
F2883,B1627,A032,7
F2884,B1643,A032,15
F2885,B1816,A032,66
F2886,B1908,A032,8
F2887,B2227,A032,29
F2888,B2356,A032,9
F2889,B2426,A032,2
F2890,B2427,A032,18
F2891,B2433,A032,6
F2892,B2523,A032,31
F2893,B2557,A032,1
F2894,B2666,A032,14
F2895,B2743,A032,17
F2896,B2939,A032,15
F2897,B3056,A032,7
F2898,B3171,A032,23
F2899,B3383,A032,4
F2900,B3441,A032,9
F2901,B3632,A032,32
F2902,B3911,A032,3
F2903,B4034,A032,10
F2904,B4199,A032,24
F2905,B4353,A032,7
F2906,B4872,A032,3
F2907,B4902,A032,21
F2908,B4988,A032,5
F2909,B5269,A032,4
F2910,B5315,A032,3
F2911,B5354,A032,35
F2912,B5443,A032,9
F2913,B5478,A032,26
F2914,B5585,A032,18
F2915,B5888,A032,4
F2916,B5924,A032,13
F2917,B6123,A032,12
F2918,B6415,A032,4
F2919,B6565,A032,2
F2920,B6754,A032,11
F2921,B6993,A032,24
F2922,B7372,A032,22
F2923,B7525,A032,2
F2924,B7791,A032,26
F2925,B7825,A032,16
F2926,B8091,A032,3
F2927,B8123,A032,23
F2928,B8261,A032,3
F2929,B8316,A032,4
F2930,B8477,A032,14
F2931,B8589,A032,4
F2932,B8664,A032,3
F2933,B8667,A032,12
F2934,B8766,A032,17
F2935,B8768,A032,24
F2936,B8920,A032,1
F2937,B8952,A032,3
F2938,B8988,A032,4
F2939,B8990,A032,2
F2940,B9005,A032,12
F2941,B9026,A032,4
F2942,B0099,A033,90
F2943,B0136,A033,49
F2944,B0151,A033,71
F2945,B0284,A033,23
F2946,B0336,A033,40
F2947,B0390,A033,94
F2948,B0608,A033,56
F2949,B0632,A033,81
F2950,B0666,A033,33
F2951,B0707,A033,34
F2952,B0727,A033,27
F2953,B0783,A033,51
F2954,B0977,A033,66
F2955,B1180,A033,44
F2956,B1273,A033,84
F2957,B1705,A033,55
F2958,B1805,A033,22
F2959,B1865,A033,98
F2960,B1882,A033,51
F2961,B1888,A033,49
F2962,B1942,A033,49
F2963,B2080,A033,71
F2964,B2240,A033,33
F2965,B2418,A033,53
F2966,B2596,A033,53
F2967,B2689,A033,46
F2968,B2758,A033,45
F2969,B3040,A033,57
F2970,B3114,A033,31
F2971,B3174,A033,35
F2972,B3233,A033,38
F2973,B3477,A033,66
F2974,B3844,A033,88
F2975,B4057,A033,26
F2976,B4214,A033,35
F2977,B4803,A033,50
F2978,B4836,A033,25
F2979,B4896,A033,21
F2980,B4922,A033,37
F2981,B4998,A033,42
F2982,B5191,A033,51
F2983,B5242,A033,68
F2984,B5246,A033,29
F2985,B5313,A033,23
F2986,B5322,A033,58
F2987,B5458,A033,16
F2988,B5492,A033,34
F2989,B5524,A033,36
F2990,B5567,A033,41
F2991,B5582,A033,44
F2992,B5660,A033,35
F2993,B5744,A033,72
F2994,B5962,A033,32
F2995,B5976,A033,40
F2996,B6235,A033,20
F2997,B6406,A033,40
F2998,B6456,A033,54
F2999,B6486,A033,40
F3000,B6618,A033,76
F3001,B6726,A033,63
F3002,B6812,A033,74
F3003,B7070,A033,34
F3004,B7126,A033,20
F3005,B7156,A033,20
F3006,B7367,A033,36
F3007,B7392,A033,69
F3008,B7415,A033,21
F3009,B7462,A033,7
F3010,B7479,A033,34
F3011,B7489,A033,32
F3012,B7506,A033,47
F3013,B7628,A033,68
F3014,B7879,A033,46
F3015,B7900,A033,63
F3016,B7981,A033,46
F3017,B8071,A033,32
F3018,B8543,A033,23
F3019,B8570,A033,57
F3020,B8585,A033,20
F3021,B8607,A033,38
F3022,B8695,A033,5
F3023,B9122,A033,52
F3024,B0100,A034,32
F3025,B0220,A034,67
F3026,B0221,A034,40
F3027,B0285,A034,41
F3028,B0300,A034,48
F3029,B0495,A034,89
F3030,B0511,A034,21
F3031,B0610,A034,72
F3032,B1113,A034,29
F3033,B1169,A034,92
F3034,B1210,A034,38
F3035,B1299,A034,25
F3036,B1381,A034,54
F3037,B1449,A034,30
F3038,B2038,A034,36
F3039,B2040,A034,19
F3040,B2046,A034,53
F3041,B2048,A034,49
F3042,B2318,A034,48
F3043,B2344,A034,63
F3044,B2350,A034,42
F3045,B2671,A034,83
F3046,B2675,A034,53
F3047,B2877,A034,23
F3048,B2892,A034,26
F3049,B2975,A034,28
F3050,B3023,A034,25
F3051,B3043,A034,46
F3052,B3390,A034,88
F3053,B3420,A034,11
F3054,B3628,A034,4
F3055,B3695,A034,33
F3056,B3798,A034,46
F3057,B3864,A034,50
F3058,B3871,A034,57
F3059,B4068,A034,69
F3060,B4180,A034,42
F3061,B4265,A034,36
F3062,B4301,A034,60
F3063,B4384,A034,36
F3064,B4404,A034,11
F3065,B4538,A034,58
F3066,B4602,A034,19
F3067,B4647,A034,32
F3068,B4744,A034,15
F3069,B4758,A034,19
F3070,B4949,A034,60
F3071,B4979,A034,55
F3072,B5073,A034,53
F3073,B5083,A034,32
F3074,B5421,A034,10
F3075,B5439,A034,51
F3076,B5608,A034,45
F3077,B5822,A034,9
F3078,B5883,A034,38
F3079,B6008,A034,57
F3080,B6081,A034,36
F3081,B6108,A034,29
F3082,B6133,A034,34
F3083,B6155,A034,41
F3084,B6167,A034,21
F3085,B6291,A034,2
F3086,B6292,A034,14
F3087,B6343,A034,31
F3088,B6430,A034,12
F3089,B6661,A034,20
F3090,B6755,A034,42
F3091,B6933,A034,25
F3092,B6956,A034,36
F3093,B6979,A034,62
F3094,B7185,A034,11
F3095,B7257,A034,16
F3096,B7296,A034,49
F3097,B7326,A034,47
F3098,B7469,A034,44
F3099,B7607,A034,35
F3100,B7610,A034,24
F3101,B7687,A034,27
F3102,B7750,A034,45
F3103,B7773,A034,52
F3104,B7962,A034,20
F3105,B8083,A034,12
F3106,B8124,A034,26
F3107,B8126,A034,25
F3108,B8228,A034,34
F3109,B8288,A034,32
F3110,B8466,A034,24
F3111,B8484,A034,13
F3112,B8493,A034,16
F3113,B8494,A034,19
F3114,B8608,A034,38
F3115,B8619,A034,61
F3116,B8909,A034,10
F3117,B9023,A034,26
F3118,B0053,A035,40
F3119,B0054,A035,85
F3120,B0118,A035,24
F3121,B0165,A035,16
F3122,B0271,A035,79
F3123,B0301,A035,30
F3124,B0376,A035,79
F3125,B0389,A035,53
F3126,B0401,A035,55
F3127,B0447,A035,86
F3128,B0576,A035,86
F3129,B0596,A035,90
F3130,B0616,A035,60
F3131,B0653,A035,20
F3132,B0733,A035,9
F3133,B0794,A035,21
F3134,B0799,A035,54
F3135,B0887,A035,85
F3136,B0897,A035,63
F3137,B0939,A035,11
F3138,B0972,A035,23
F3139,B1070,A035,33
F3140,B1148,A035,36
F3141,B1193,A035,25
F3142,B1411,A035,54
F3143,B1534,A035,46
F3144,B1551,A035,16
F3145,B1579,A035,34
F3146,B1646,A035,19
F3147,B1760,A035,70
F3148,B1826,A035,28
F3149,B1843,A035,34
F3150,B1862,A035,42
F3151,B1913,A035,49
F3152,B1985,A035,44
F3153,B2006,A035,32
F3154,B2082,A035,42
F3155,B2198,A035,25
F3156,B2220,A035,34
F3157,B2285,A035,37
F3158,B2329,A035,32
F3159,B2337,A035,24
F3160,B2383,A035,63
F3161,B2533,A035,14
F3162,B2615,A035,20
F3163,B2823,A035,59
F3164,B2834,A035,46
F3165,B2851,A035,38
F3166,B2867,A035,59
F3167,B2916,A035,44
F3168,B3140,A035,71
F3169,B3169,A035,30
F3170,B3181,A035,20
F3171,B3190,A035,32
F3172,B3209,A035,34
F3173,B3294,A035,66
F3174,B3299,A035,11
F3175,B3353,A035,6
F3176,B3394,A035,45
F3177,B3475,A035,43
F3178,B3480,A035,6
F3179,B3492,A035,50
F3180,B3493,A035,22
F3181,B3510,A035,12
F3182,B3586,A035,54
F3183,B3964,A035,22
F3184,B3997,A035,35
F3185,B4085,A035,32
F3186,B4088,A035,7
F3187,B4164,A035,15
F3188,B4184,A035,27
F3189,B4190,A035,25
F3190,B4219,A035,40
F3191,B4253,A035,59
F3192,B4385,A035,31
F3193,B4408,A035,16
F3194,B4529,A035,35
F3195,B4564,A035,27
F3196,B4724,A035,8
F3197,B4735,A035,25
F3198,B4801,A035,16
F3199,B4861,A035,28
F3200,B4920,A035,6
F3201,B4924,A035,35
F3202,B5089,A035,86
F3203,B5139,A035,13
F3204,B5223,A035,47
F3205,B5231,A035,42
F3206,B5257,A035,40
F3207,B5349,A035,26
F3208,B5351,A035,59
F3209,B5361,A035,16
F3210,B5422,A035,19
F3211,B5433,A035,36
F3212,B5450,A035,56
F3213,B5516,A035,45
F3214,B5537,A035,25
F3215,B5570,A035,32
F3216,B5723,A035,40
F3217,B5743,A035,65
F3218,B5761,A035,5
F3219,B5817,A035,30
F3220,B5833,A035,68
F3221,B5837,A035,43
F3222,B5978,A035,32
F3223,B6004,A035,95
F3224,B6012,A035,24
F3225,B6385,A035,21
F3226,B6404,A035,4
F3227,B6442,A035,17
F3228,B6493,A035,60
F3229,B6617,A035,23
F3230,B6637,A035,14
F3231,B6653,A035,9
F3232,B6703,A035,36
F3233,B6799,A035,22
F3234,B6846,A035,17
F3235,B6859,A035,32
F3236,B6896,A035,14
F3237,B7008,A035,91
F3238,B7040,A035,33
F3239,B7065,A035,50
F3240,B7148,A035,48
F3241,B7203,A035,38
F3242,B7247,A035,22
F3243,B7300,A035,65
F3244,B7305,A035,20
F3245,B7318,A035,44
F3246,B7347,A035,25
F3247,B7421,A035,80
F3248,B7423,A035,22
F3249,B7424,A035,14
F3250,B7540,A035,18
F3251,B7544,A035,26
F3252,B7570,A035,38
F3253,B7648,A035,21
F3254,B7661,A035,23
F3255,B7690,A035,23
F3256,B7754,A035,30
F3257,B7792,A035,22
F3258,B7988,A035,22
F3259,B8116,A035,42
F3260,B8187,A035,22
F3261,B8294,A035,29
F3262,B8324,A035,6
F3263,B8446,A035,29
F3264,B8447,A035,10
F3265,B8624,A035,14
F3266,B8652,A035,12
F3267,B8696,A035,30
F3268,B8761,A035,58
F3269,B8899,A035,18
F3270,B8901,A035,26
F3271,B8906,A035,13
F3272,B8991,A035,10
F3273,B8996,A035,46
F3274,B9048,A035,1
F3275,B9197,A035,20
F3276,B0070,A036,69
F3277,B0261,A036,43
F3278,B0612,A036,42
F3279,B0627,A036,52
F3280,B0722,A036,40
F3281,B0815,A036,99
F3282,B1349,A036,15
F3283,B1500,A036,42
F3284,B1708,A036,65
F3285,B1749,A036,63
F3286,B2502,A036,44
F3287,B2530,A036,59
F3288,B2697,A036,57
F3289,B3122,A036,56
F3290,B3230,A036,62
F3291,B3244,A036,60
F3292,B3252,A036,58
F3293,B3327,A036,53
F3294,B3425,A036,46
F3295,B3509,A036,66
F3296,B3581,A036,46
F3297,B3681,A036,48
F3298,B3768,A036,70
F3299,B3829,A036,93
F3300,B3947,A036,97
F3301,B4080,A036,39
F3302,B4612,A036,84
F3303,B4622,A036,56
F3304,B4853,A036,57
F3305,B4960,A036,62
F3306,B5133,A036,50
F3307,B5268,A036,67
F3308,B5498,A036,53
F3309,B5749,A036,42
F3310,B5950,A036,56
F3311,B6194,A036,76
F3312,B6352,A036,53
F3313,B6386,A036,32
F3314,B6431,A036,61
F3315,B6491,A036,52
F3316,B6606,A036,65
F3317,B6643,A036,56
F3318,B6698,A036,30
F3319,B6724,A036,57
F3320,B6893,A036,56
F3321,B6943,A036,31
F3322,B7520,A036,68
F3323,B7854,A036,50
F3324,B7910,A036,36
F3325,B7944,A036,49
F3326,B8162,A036,40
F3327,B8270,A036,50
F3328,B8544,A036,60
F3329,B8564,A036,42
F3330,B8846,A036,27
F3331,B9088,A036,65
F3332,B9189,A036,41
F3333,B0014,A037,21
F3334,B0040,A037,48
F3335,B0197,A037,39
F3336,B0225,A037,50
F3337,B0535,A037,40
F3338,B0554,A037,20
F3339,B0555,A037,18
F3340,B0594,A037,19
F3341,B0651,A037,41
F3342,B0709,A037,29
F3343,B0813,A037,46
F3344,B0836,A037,10
F3345,B0869,A037,25
F3346,B0894,A037,33
F3347,B0903,A037,41
F3348,B0913,A037,45
F3349,B0949,A037,18
F3350,B1058,A037,49
F3351,B1164,A037,36
F3352,B1263,A037,79
F3353,B1357,A037,81
F3354,B1469,A037,9
F3355,B1553,A037,74
F3356,B1561,A037,45
F3357,B1588,A037,39
F3358,B1609,A037,24
F3359,B1720,A037,37
F3360,B1747,A037,37
F3361,B1806,A037,85
F3362,B1834,A037,12
F3363,B1858,A037,17
F3364,B1897,A037,43
F3365,B1928,A037,64
F3366,B2000,A037,26
F3367,B2033,A037,82
F3368,B2073,A037,21
F3369,B2138,A037,53
F3370,B2151,A037,21
F3371,B2239,A037,40
F3372,B2314,A037,29
F3373,B2389,A037,21
F3374,B2428,A037,48
F3375,B2519,A037,35
F3376,B2560,A037,51
F3377,B2580,A037,27
F3378,B2590,A037,9
F3379,B2708,A037,55
F3380,B2745,A037,76
F3381,B2933,A037,17
F3382,B3004,A037,33
F3383,B3207,A037,35
F3384,B3263,A037,23
F3385,B3266,A037,51
